# iteration objective gradient_norm
2824 7.976154969373030781e+02 4.151144386829118957e+02
2825 7.973985758112007716e+02 4.150056920718965898e+02
2826 7.971817683040513884e+02 4.148970461174316711e+02
2827 7.969650742809660642e+02 4.147885007245502607e+02
2828 7.967484936072386290e+02 4.146800557983931981e+02
2829 7.965320261483446984e+02 4.145717112442071652e+02
2830 7.963156717699400815e+02 4.144634669673463918e+02
2831 7.960994303378619179e+02 4.143553228732709499e+02
2832 7.958833017181277683e+02 4.142472788675478910e+02
2833 7.956672857769355005e+02 4.141393348558491425e+02
2834 7.954513823806624941e+02 4.140314907439534409e+02
2835 7.952355913958671181e+02 4.139237464377440574e+02
2836 7.950199126892860022e+02 4.138161018432106744e+02
2837 7.948043461278347195e+02 4.137085568664476796e+02
2838 7.945888915786088091e+02 4.136011114136542801e+02
2839 7.943735489088812756e+02 4.134937653911349571e+02
2840 7.941583179861044073e+02 4.133865187052980446e+02
2841 7.939431986779069348e+02 4.132793712626566389e+02
2842 7.937281908520969864e+02 4.131723229698284854e+02
2843 7.935132943766591325e+02 4.130653737335341589e+02
2844 7.932985091197552947e+02 4.129585234605992241e+02
2845 7.930838349497240642e+02 4.128517720579516777e+02
2846 7.928692717350804742e+02 4.127451194326237669e+02
2847 7.926548193445171364e+02 4.126385654917503416e+02
2848 7.924404776469002627e+02 4.125321101425695360e+02
2849 7.922262465112742120e+02 4.124257532924220868e+02
2850 7.920121258068570569e+02 4.123194948487511624e+02
2851 7.917981154030427433e+02 4.122133347191027042e+02
2852 7.915842151694006361e+02 4.121072728111247443e+02
2853 7.913704249756733589e+02 4.120013090325669509e+02
2854 7.911567447020638610e+02 4.118949623907656132e+02
2855 7.909431762085108630e+02 4.117833649025296268e+02
2856 7.907297234075641654e+02 4.116718702854832941e+02
2857 7.905163861612745677e+02 4.115604784513603818e+02
2858 7.903031643318711303e+02 4.114491893119582642e+02
2859 7.900900577817606063e+02 4.113380027791369002e+02
2860 7.898770663735277822e+02 4.112269187648209368e+02
2861 7.896641899699340001e+02 4.111159371809972640e+02
2862 7.894514284339184087e+02 4.110050579397169486e+02
2863 7.892387816285964846e+02 4.108942809530936415e+02
2864 7.890262494172603738e+02 4.107836061333049429e+02
2865 7.888138316633788918e+02 4.106730333925910372e+02
2866 7.886015282305967276e+02 4.105625626432559443e+02
2867 7.883893389827337614e+02 4.104521937976663253e+02
2868 7.881772637837869979e+02 4.103419267682518239e+02
2869 7.879653024979277234e+02 4.102317614675055779e+02
2870 7.877534549895024156e+02 4.101216978079834803e+02
2871 7.875417211230330850e+02 4.100117357023049180e+02
2872 7.873301007632156825e+02 4.099018750631511807e+02
2873 7.871185937749208961e+02 4.097921158032673929e+02
2874 7.869072000231933544e+02 4.096824578354607524e+02
2875 7.866959193732521953e+02 4.095729010726026331e+02
2876 7.864847516904899294e+02 4.094634454276251745e+02
2877 7.862736968404724394e+02 4.093540908135249197e+02
2878 7.860627546889384121e+02 4.092448371433605416e+02
2879 7.858519251018007026e+02 4.091356843302530706e+02
2880 7.856412079451440604e+02 4.090266322873866329e+02
2881 7.854306030852255844e+02 4.089176809280078828e+02
2882 7.852201103884756321e+02 4.088088301654254337e+02
2883 7.850097297214949776e+02 4.087000799130112796e+02
2884 7.847994609510579949e+02 4.085914300841990325e+02
2885 7.845893039441094743e+02 4.084828805924854009e+02
2886 7.843792585677658735e+02 4.083744313514292230e+02
2887 7.841693246893148626e+02 4.082660822746515237e+02
2888 7.839595021762152101e+02 4.081578332758357419e+02
2889 7.837497908960950781e+02 4.080496842687279013e+02
2890 7.835401907167549780e+02 4.079416351671353596e+02
2891 7.833307015061637912e+02 4.078336858849286841e+02
2892 7.831213231324613844e+02 4.077258363360404019e+02
2893 7.829120554639571310e+02 4.076180864344641464e+02
2894 7.827028983691295707e+02 4.075104360942569883e+02
2895 7.824938517166265228e+02 4.074028852295373326e+02
2896 7.822849153752654274e+02 4.072954337544854297e+02
2897 7.820760892140315264e+02 4.071880815833438874e+02
2898 7.818673731020797959e+02 4.070808286304172725e+02
2899 7.816587669087318773e+02 4.069736748100714294e+02
2900 7.814502705034789187e+02 4.068666200367345027e+02
2901 7.812418837559799840e+02 4.067596642248967100e+02
2902 7.810336065360603470e+02 4.066528072891090346e+02
2903 7.808254387137139929e+02 4.065460491439854991e+02
2904 7.806173801591019128e+02 4.064393897042008348e+02
2905 7.804094307425509669e+02 4.063328288844916756e+02
2906 7.802015903345561583e+02 4.062263665996566147e+02
2907 7.799938601634869428e+02 4.061129710605563332e+02
2908 7.797862469545862041e+02 4.059973967231824759e+02
2909 7.795787518790066315e+02 4.058819247926631988e+02
2910 7.793713747984974134e+02 4.057665551859756192e+02
2911 7.791641155749822474e+02 4.056512878201536978e+02
2912 7.789569740705584309e+02 4.055361226122860785e+02
2913 7.787499501474973158e+02 4.054210594795168277e+02
2914 7.785430436682435129e+02 4.053060983390450360e+02
2915 7.783362544954144369e+02 4.051912391081255009e+02
2916 7.781295824918006474e+02 4.050764817040677599e+02
2917 7.779230275203656220e+02 4.049618260442369433e+02
2918 7.777165894442446188e+02 4.048472720460527512e+02
2919 7.775102681267468370e+02 4.047328196269905334e+02
2920 7.773040634313508690e+02 4.046184687045804935e+02
2921 7.770979752217093619e+02 4.045042191964076324e+02
2922 7.768920033616457204e+02 4.043900710201122024e+02
2923 7.766861477151544477e+02 4.042760240933894238e+02
2924 7.764804081464013734e+02 4.041620783339895411e+02
2925 7.762747845197231982e+02 4.040482336597171411e+02
2926 7.760692766996273804e+02 4.039344899884320625e+02
2927 7.758638845507914539e+02 4.038208472380491685e+02
2928 7.756586079380637102e+02 4.037073053265381759e+02
2929 7.754534467264616069e+02 4.035938641719228031e+02
2930 7.752484007811727906e+02 4.034805236922818494e+02
2931 7.750434699675549837e+02 4.033672838057496506e+02
2932 7.748386541511342784e+02 4.032541444305137475e+02
2933 7.746339531976062744e+02 4.031411054848175013e+02
2934 7.744293669728348277e+02 4.030281668869581608e+02
2935 7.742248953428536424e+02 4.029153285552877719e+02
2936 7.740205381738635424e+02 4.028025904082129500e+02
2937 7.738162953322345174e+02 4.026899523641948235e+02
2938 7.736121666845036771e+02 4.025774143417488631e+02
2939 7.734081520973763872e+02 4.024649762594448816e+02
2940 7.732042514377251337e+02 4.023526380359076597e+02
2941 7.730004645725899763e+02 4.022403995898158087e+02
2942 7.727967913691780950e+02 4.021282608399018272e+02
2943 7.725932316948626521e+02 4.020162217049534092e+02
2944 7.723897854171847257e+02 4.019042821038121929e+02
2945 7.721864524038506943e+02 4.017924419553737607e+02
2946 7.719832321879696337e+02 4.016825449211488603e+02
2947 7.717801227934426151e+02 4.015734696422528600e+02
2948 7.715771236741702523e+02 4.014644906219370455e+02
2949 7.713742347029282200e+02 4.013556077813652223e+02
2950 7.711714557526515819e+02 4.012468210417551973e+02
2951 7.709687872394989654e+02 4.011354164621739642e+02
2952 7.707662315552988730e+02 4.010234031982196825e+02
2953 7.705637889599419168e+02 4.009114959679771459e+02
2954 7.703614593148431595e+02 4.007996946707644383e+02
2955 7.701592424816087714e+02 4.006879992059965616e+02
2956 7.699571383220354619e+02 4.005764094731843556e+02
2957 7.697551466981110480e+02 4.004649253719342710e+02
2958 7.695532674720129762e+02 4.003535468019485961e+02
2959 7.693515005061094598e+02 4.002422736630261397e+02
2960 7.691498456629578868e+02 4.001311058550603548e+02
2961 7.689483028053049338e+02 4.000200432780400774e+02
2962 7.687468717960867934e+02 3.999090858320504367e+02
2963 7.685455524984281510e+02 3.997982334172709784e+02
2964 7.683443447756427531e+02 3.996874859339770296e+02
2965 7.681432484912315886e+02 3.995768432825385048e+02
2966 7.679422635088850484e+02 3.994663053634203607e+02
2967 7.677413896924799701e+02 3.993558720771826529e+02
2968 7.675406269060806608e+02 3.992455433244795699e+02
2969 7.673399750139394655e+02 3.991353190060606835e+02
2970 7.671394338804943800e+02 3.990251990227695842e+02
2971 7.669390033703701874e+02 3.989151832755439955e+02
2972 7.667386833483790269e+02 3.988052716654168535e+02
2973 7.665384736795166418e+02 3.986954640935142606e+02
2974 7.663383742289674956e+02 3.985857604610570775e+02
2975 7.661383848620987465e+02 3.984761606693594445e+02
2976 7.659385054444637717e+02 3.983666646198306580e+02
2977 7.657387358418004624e+02 3.982572722139719303e+02
2978 7.655390759200319053e+02 3.981479833533796295e+02
2979 7.653395255452646779e+02 3.980387979397432332e+02
2980 7.651400845837890756e+02 3.979297158748450443e+02
2981 7.649407529020799075e+02 3.978207370605614983e+02
2982 7.647415303667952458e+02 3.977118613988620837e+02
2983 7.645424168447750617e+02 3.976030887918088865e+02
2984 7.643434122030440676e+02 3.974944191415579553e+02
2985 7.641445163088077379e+02 3.973858523503569131e+02
2986 7.639457290294549239e+02 3.972773883205474590e+02
2987 7.637470502325558073e+02 3.971690269545634351e+02
2988 7.635484797858632646e+02 3.970607681549311110e+02
2989 7.633500175573099114e+02 3.969526118242697521e+02
2990 7.631516634150108302e+02 3.968445578652900849e+02
2991 7.629534172272618662e+02 3.967366061807961728e+02
2992 7.627552788625390576e+02 3.966287566736835970e+02
2993 7.625572481894990915e+02 3.965210092469403662e+02
2994 7.623593250769777114e+02 3.964133638036461207e+02
2995 7.621615093939923327e+02 3.963058202469725302e+02
2996 7.619638010097376082e+02 3.961983784801831803e+02
2997 7.617661997935891804e+02 3.960910384066329470e+02
2998 7.615687056151009529e+02 3.959837999297683950e+02
2999 7.613713165343986020e+02 3.958934384769347616e+02
3000 7.611740093137889289e+02 3.958265464076693547e+02
3001 7.609767687505246840e+02 3.957597177439087659e+02
3002 7.607795947701804380e+02 3.956929524115163872e+02
3003 7.605824872984372860e+02 3.956262503364750387e+02
3004 7.603854462610820519e+02 3.955596114448875937e+02
3005 7.601884715840058107e+02 3.954930356629755579e+02
3006 7.599915631932063889e+02 3.954265229170796943e+02
3007 7.597947210147851820e+02 3.953600731336595118e+02
3008 7.595979449749496553e+02 3.952936862392922990e+02
3009 7.594012350000116385e+02 3.952273621606743745e+02
3010 7.592045910163864164e+02 3.951611008246184724e+02
3011 7.590080132712238310e+02 3.950932846637896887e+02
3012 7.588115031634293928e+02 3.950251208399434404e+02
3013 7.586150608426130475e+02 3.949570224039168806e+02
3014 7.584186862320751743e+02 3.948889892793131935e+02
3015 7.582223792552257464e+02 3.948210213898530014e+02
3016 7.580261398355830806e+02 3.947531186593741950e+02
3017 7.578299678967759974e+02 3.946852810118330126e+02
3018 7.576338633625416605e+02 3.946175083713025629e+02
3019 7.574378261567260324e+02 3.945498006619729381e+02
3020 7.572418562032829641e+02 3.944821578081505891e+02
3021 7.570459534262760144e+02 3.944145797342591209e+02
3022 7.568501177498754942e+02 3.943470663648378718e+02
3023 7.566543490983607398e+02 3.942796176245419133e+02
3024 7.564586473961187494e+02 3.942122334381427322e+02
3025 7.562630125676432726e+02 3.941449137305261274e+02
3026 7.560674445375353798e+02 3.940776584266943132e+02
3027 7.558719432305045984e+02 3.940104674517633612e+02
3028 7.556765085713664121e+02 3.939433407309646213e+02
3029 7.554811404850432837e+02 3.938762781896437559e+02
3030 7.552858388965643144e+02 3.938092797532605118e+02
3031 7.550906037310643342e+02 3.937423453473884365e+02
3032 7.548954349137857207e+02 3.936754748977150484e+02
3033 7.547003323700756710e+02 3.936086683300410414e+02
3034 7.545052960253876790e+02 3.935419255702802275e+02
3035 7.543103258052802857e+02 3.934752465444596510e+02
3036 7.541154216354186701e+02 3.934086311787187356e+02
3037 7.539205834415721483e+02 3.933420793993093412e+02
3038 7.537258129198777397e+02 3.932655092589037622e+02
3039 7.535311199565513789e+02 3.931848775899071597e+02
3040 7.533365068060342082e+02 3.931043240192410053e+02
3041 7.531419733746826068e+02 3.930238484651200110e+02
3042 7.529475195689830116e+02 3.929434508458573987e+02
3043 7.527531452955495297e+02 3.928631310798647291e+02
3044 7.525588504611240523e+02 3.927828890856494581e+02
3045 7.523646349725761411e+02 3.927027247818183469e+02
3046 7.521704987369035962e+02 3.926226380870746766e+02
3047 7.519764416612308651e+02 3.925426289202177372e+02
3048 7.517824636528099518e+02 3.924626972001453851e+02
3049 7.515885646190196212e+02 3.923828428458517692e+02
3050 7.513947444673651717e+02 3.923030657764264220e+02
3051 7.512010031054795718e+02 3.922233659110567601e+02
3052 7.510073404411208458e+02 3.921437431690252993e+02
3053 7.508137563821734375e+02 3.920641974697114733e+02
3054 7.506202508366478696e+02 3.919847287325897582e+02
3055 7.504268237126805161e+02 3.919053368772306953e+02
3056 7.502334749185334886e+02 3.918260218233008914e+02
3057 7.500402043625929309e+02 3.917467834905615973e+02
3058 7.498470119533719753e+02 3.916676217988691633e+02
3059 7.496538975995074452e+02 3.915885366681755499e+02
3060 7.494608610882726225e+02 3.915116302170878839e+02
3061 7.492678982900305300e+02 3.914416607164619109e+02
3062 7.490750044431458718e+02 3.913717591648031089e+02
3063 7.488821794683582311e+02 3.913019254822095832e+02
3064 7.486894232865221284e+02 3.912321595889075638e+02
3065 7.484967358186055435e+02 3.911624614052489051e+02
3066 7.483041169856920760e+02 3.910928308517127334e+02
3067 7.481115667089781027e+02 3.910232678489046521e+02
3068 7.479190849097738010e+02 3.909537723175558313e+02
3069 7.477266715095033760e+02 3.908843441785233495e+02
3070 7.475343264297036967e+02 3.908149833527896249e+02
3071 7.473420495920247504e+02 3.907456897614621880e+02
3072 7.471498409182297564e+02 3.906764633257730566e+02
3073 7.469577003301942568e+02 3.906073039670794742e+02
3074 7.467656277499063435e+02 3.905382116068626033e+02
3075 7.465736230994662037e+02 3.904691861667272974e+02
3076 7.463816863010858924e+02 3.904002275684021583e+02
3077 7.461898172770897872e+02 3.903313357337398202e+02
3078 7.459980159499131105e+02 3.902625105847150735e+02
3079 7.458062822421028386e+02 3.901937520434258317e+02
3080 7.456146160763175885e+02 3.901250600320930744e+02
3081 7.454230173753254576e+02 3.900564344730591415e+02
3082 7.452314860620069794e+02 3.899878752887888709e+02
3083 7.450400220593523954e+02 3.899193824018689156e+02
3084 7.448486252904622233e+02 3.898509557350069485e+02
3085 7.446572956785471433e+02 3.897825952110318894e+02
3086 7.444660331469282255e+02 3.897143007528934504e+02
3087 7.442748376190355657e+02 3.896460722836623063e+02
3088 7.440837090184090812e+02 3.895779097265287305e+02
3089 7.438926472686978286e+02 3.895098130048033340e+02
3090 7.437016522936607998e+02 3.894417820419166674e+02
3091 7.435107240171646481e+02 3.893738167614185386e+02
3092 7.433198623631853934e+02 3.893059170869777290e+02
3093 7.431290672558072856e+02 3.892380829423825048e+02
3094 7.429383386192236003e+02 3.891703142515391960e+02
3095 7.427476763777351607e+02 3.891026109384731058e+02
3096 7.425570804557498832e+02 3.890349729273266348e+02
3097 7.423665507777847097e+02 3.889674001423609866e+02
3098 7.421760872684635615e+02 3.888998925079546893e+02
3099 7.419856906061195332e+02 3.888264775894644458e+02
3100 7.417953678892843072e+02 3.887475284666694506e+02
3101 7.416051224335693632e+02 3.886686731549912110e+02
3102 7.414149541315169927e+02 3.885899115274218616e+02
3103 7.412248628758467248e+02 3.885112434571371409e+02
3104 7.410348485594610111e+02 3.884326688175003142e+02
3105 7.408449110754397680e+02 3.883541874820588760e+02
3106 7.406550503170420825e+02 3.882757993245448347e+02
3107 7.404652661777064395e+02 3.881975042188757357e+02
3108 7.402755585510492438e+02 3.881193020391522168e+02
3109 7.400859273308645925e+02 3.880411926596595436e+02
3110 7.398963724111245028e+02 3.879631759548661876e+02
3111 7.397068936859787982e+02 3.878852517994249069e+02
3112 7.395174910497531755e+02 3.878074200681701313e+02
3113 7.393281643969506831e+02 3.877296806361202357e+02
3114 7.391389136222509251e+02 3.876520333784750960e+02
3115 7.389497386205085832e+02 3.875744781706177946e+02
3116 7.387606392867545537e+02 3.874970148881124032e+02
3117 7.385716155161944698e+02 3.874196434067050063e+02
3118 7.383826672042097243e+02 3.873423636023234167e+02
3119 7.381937942463550826e+02 3.872651753510747881e+02
3120 7.380049965383609560e+02 3.871880785292497080e+02
3121 7.378162739761306739e+02 3.871110730133166840e+02
3122 7.376276264557411650e+02 3.870341586799256675e+02
3123 7.374390538734429583e+02 3.869573354059058374e+02
3124 7.372505561256600686e+02 3.868806030682674191e+02
